timeStamp,N_Max,N_Min,N_Mean,P_Max,P_Min,P_Mean,E_Max,E_Min,E_Mean
2020-01-04 18:30:00,367.2,211.3,289.25,8.6,8.6,8.6,5.3667,3.6394,4.3304
2020-01-04 18:40:00,410.8,0.0,205.4,8.7,8.6,8.649999999999999,3.656,3.656,3.656
2020-01-04 18:50:00,302.6,141.4,222.0,8.7,8.7,8.7,5.3604,3.9835,4.67195
2020-01-04 19:00:00,316.0,0.0,158.0,8.7,8.7,8.7,5.3365,3.6116,4.3155
2020-01-04 19:10:00,0.0,0.0,0.0,8.6,8.5,8.55,5.3666,3.634,4.3366
2020-01-04 19:20:00,0.0,0.0,0.0,8.4,8.3,8.350000000000001,5.3639,3.6408,4.337133333333333
2020-01-04 19:30:00,0.0,0.0,0.0,8.2,8.1,8.149999999999999,5.3856,3.6389,4.344633333333333
2020-01-04 19:40:00,0.0,0.0,0.0,8.1,8.0,8.05,3.6473,3.6473,3.6473
2020-01-04 19:50:00,0.0,0.0,0.0,7.9,7.9,7.9,5.3667,3.9901,4.6784
2020-01-04 20:00:00,480.8,373.7,427.25,8.1,8.0,8.05,4.0001,3.6211,3.8106
2020-01-04 20:10:00,499.2,381.4,440.29999999999995,8.3,8.2,8.25,5.3916,3.649,4.3501
2020-01-04 20:20:00,381.6,249.0,315.3,8.4,8.3,8.350000000000001,5.3965,3.6657,4.363
2020-01-04 20:30:00,440.1,419.2,429.65,8.5,8.5,8.5,5.3263,3.6428,4.3302
2020-01-04 20:40:00,323.2,114.2,218.7,8.5,8.5,8.5,3.6869,3.6869,3.6869
2020-01-04 20:50:00,433.2,381.0,407.1,8.6,8.6,8.6,5.4002,4.0283,4.71425
2020-01-04 21:00:00,242.4,0.0,121.2,8.6,8.6,8.6,5.3891,3.67,4.372466666666667
2020-01-04 21:10:00,418.5,327.9,373.2,8.7,8.7,8.7,5.3738,3.6828,4.462675
2020-01-04 21:20:00,203.2,0.0,101.6,8.7,8.7,8.7,5.4108,3.6834,4.381266666666667
2020-01-04 21:30:00,0.0,0.0,0.0,8.6,8.5,8.55,5.3643,3.6445,4.334633333333334
2020-01-04 21:40:00,0.0,0.0,0.0,8.4,8.3,8.350000000000001,3.6657,3.6657,3.6657
2020-01-04 21:50:00,0.0,0.0,0.0,8.2,8.1,8.149999999999999,5.4087,4.0461,4.727399999999999
2020-01-04 22:00:00,0.0,0.0,0.0,8.1,8.0,8.05,5.3796,3.6492,4.3583
2020-01-04 22:10:00,0.0,0.0,0.0,7.9,7.8,7.85,5.4063,3.6717,4.372633333333333
2020-01-04 22:20:00,380.1,370.4,375.25,8.1,8.0,8.05,5.3964,3.6462,4.359366666666666
2020-01-04 22:30:00,518.4,401.5,459.95,8.3,8.2,8.25,5.4216,3.7082,4.3984
2020-01-04 22:40:00,422.9,277.2,350.04999999999995,8.4,8.3,8.350000000000001,3.6508,3.6508,3.6508
2020-01-04 22:50:00,425.8,331.2,378.5,8.5,8.5,8.5,5.4087,4.0441,4.7264
2020-01-04 23:00:00,430.1,130.8,280.45000000000005,8.6,8.5,8.55,5.428,3.6965,4.3957
2020-01-04 23:10:00,386.3,255.0,320.65,8.6,8.6,8.6,5.4301,3.6952,4.387366666666666
2020-01-04 23:20:00,425.4,0.0,212.7,8.7,8.6,8.649999999999999,5.4328,3.7078,4.4083000000000006
2020-01-04 23:30:00,331.1,215.8,273.45000000000005,8.7,8.7,8.7,5.4043,3.6713,4.367233333333333
2020-01-04 23:40:00,369.5,79.4,224.45,8.7,8.6,8.649999999999999,3.6615,3.6615,3.6615
2020-01-04 23:50:00,290.1,35.6,162.85000000000002,8.7,8.7,8.7,5.3849,4.035,4.70995
2020-01-05 00:00:00,0.0,0.0,0.0,8.7,8.6,8.649999999999999,5.3238,3.6785,4.3473
2020-01-05 00:10:00,0.0,0.0,0.0,8.5,8.4,8.45,5.4333,3.6942,4.388866666666666
2020-01-05 00:20:00,0.0,0.0,0.0,8.3,8.2,8.25,5.4311,3.6717,4.383
2020-01-05 00:30:00,0.0,0.0,0.0,8.1,8.1,8.1,3.7008,3.7008,3.7008
2020-01-05 00:40:00,0.0,0.0,0.0,8.0,7.9,7.95,5.4215,4.05,4.7357499999999995
2020-01-05 00:50:00,438.4,0.0,219.2,7.9,7.9,7.9,5.4115,3.6879,4.5387249999999995
2020-01-05 01:00:00,380.8,363.0,371.9,8.1,8.0,8.05,5.6261,3.6768,4.4529000000000005
2020-01-05 01:10:00,498.5,383.0,440.75,8.3,8.3,8.3,5.4288,3.693,4.389
2020-01-05 01:20:00,488.0,212.8,350.4,8.4,8.3,8.350000000000001,5.3983,3.6798,4.3775
2020-01-05 01:30:00,396.0,286.2,341.1,8.5,8.5,8.5,3.6756,3.6756,3.6756
2020-01-05 01:40:00,429.7,0.0,214.85,8.6,8.5,8.55,5.4309,4.054,4.74245
2020-01-05 01:50:00,383.5,207.4,295.45,8.6,8.6,8.6,5.4299,3.6942,4.397833333333334
2020-01-05 02:00:00,405.6,0.0,202.8,8.7,8.6,8.649999999999999,5.4258,3.6958,4.399733333333334
2020-01-05 02:10:00,294.1,137.9,216.0,8.7,8.7,8.7,5.4264,3.6987,4.396966666666667
2020-01-05 02:20:00,0.0,0.0,0.0,8.7,8.6,8.649999999999999,5.4359,3.694,4.399633333333333
2020-01-05 02:30:00,0.0,0.0,0.0,8.5,8.4,8.45,3.7065,3.7065,3.7065
2020-01-05 02:40:00,0.0,0.0,0.0,8.3,8.2,8.25,5.4617,4.0735,4.7676
2020-01-05 02:50:00,0.0,0.0,0.0,8.2,8.1,8.149999999999999,5.3712,3.7302,4.397666666666667
2020-01-05 03:00:00,0.0,0.0,0.0,8.0,8.0,8.0,5.4519,3.7141,4.414833333333333
2020-01-05 03:10:00,0.0,0.0,0.0,7.9,7.8,7.85,5.4556,3.7124,4.4116
2020-01-05 03:20:00,497.1,447.0,472.05,8.1,8.0,8.05,5.4319,3.7065,4.4034
2020-01-05 03:30:00,505.2,312.4,408.79999999999995,8.3,8.2,8.25,5.4637,3.7295,4.5966000000000005
2020-01-05 03:40:00,440.6,308.3,374.45000000000005,8.4,8.4,8.4,4.0879,4.0879,4.0879
2020-01-05 03:50:00,460.1,80.5,270.3,8.6,8.4,8.5,5.4611,3.7173,4.4189
2020-01-05 04:00:00,352.4,227.3,289.85,8.6,8.6,8.6,5.4577,3.7273,4.421166666666667
2020-01-05 04:10:00,396.2,0.0,198.1,8.7,8.6,8.649999999999999,5.4396,3.7263,4.4151
2020-01-05 04:20:00,317.7,117.6,217.64999999999998,8.7,8.7,8.7,5.4372,3.6625,4.3808
2020-01-05 04:30:00,0.0,0.0,0.0,8.7,8.6,8.649999999999999,5.4334,3.7024,4.4017
2020-01-05 04:40:00,0.0,0.0,0.0,8.5,8.4,8.45,3.7085,3.7085,3.7085
2020-01-05 04:50:00,0.0,0.0,0.0,8.3,8.2,8.25,5.3752,4.0527,4.7139500000000005
2020-01-05 05:00:00,0.0,0.0,0.0,8.2,8.1,8.149999999999999,5.4442,3.7045,4.408233333333333
2020-01-05 05:10:00,0.0,0.0,0.0,8.1,8.0,8.05,6.0671,3.7024,4.821725000000001
2020-01-05 05:20:00,0.0,0.0,0.0,7.9,7.9,7.9,5.4424,3.7266,4.4099
2020-01-05 05:30:00,396.5,364.5,380.5,8.0,7.9,7.95,5.4541,3.7029,4.49515
2020-01-05 05:40:00,483.3,478.7,481.0,8.3,8.2,8.25,3.6927,3.6927,3.6927
2020-01-05 05:50:00,386.9,230.1,308.5,8.4,8.3,8.350000000000001,5.4343,4.0705,4.7524
2020-01-05 06:00:00,471.1,430.3,450.70000000000005,8.5,8.5,8.5,5.422,3.6949,4.392733333333333
2020-01-05 06:10:00,299.2,75.3,187.25,8.5,8.5,8.5,5.489,3.7321,4.439333333333333
2020-01-05 06:20:00,443.7,354.2,398.95,8.6,8.6,8.6,5.4837,3.7449,4.4496
2020-01-05 06:30:00,203.4,203.4,203.4,8.6,8.6,8.6,5.5048,3.7598,4.464733333333333
2020-01-05 06:40:00,378.2,0.0,189.1,8.7,8.6,8.649999999999999,3.7735,3.7735,3.7735
2020-01-05 06:50:00,0.0,0.0,0.0,8.6,8.4,8.5,5.4789,4.1163,4.7976
2020-01-05 07:00:00,0.0,0.0,0.0,8.4,8.3,8.350000000000001,5.2617,3.7342,4.3678333333333335
2020-01-05 07:10:00,0.0,0.0,0.0,8.2,8.2,8.2,5.4703,3.7341,4.431966666666667
2020-01-05 07:20:00,0.0,0.0,0.0,8.1,8.0,8.05,5.471,3.7372,4.433966666666667
2020-01-05 07:30:00,0.0,0.0,0.0,8.0,7.9,7.95,5.4537,3.7299,4.4297
2020-01-05 07:40:00,347.6,280.1,313.85,8.0,7.9,7.95,3.7524,3.7524,3.7524
2020-01-05 07:50:00,531.7,426.4,479.05,8.2,8.2,8.2,5.5065,4.1333,4.8199000000000005
2020-01-05 08:00:00,307.0,285.1,296.05,8.4,8.3,8.350000000000001,5.3676,3.7738,4.427933333333334
2020-01-05 08:10:00,460.4,346.1,403.25,8.5,8.5,8.5,5.5028,3.7724,4.466233333333333
2020-01-05 08:20:00,449.6,146.7,298.15,8.6,8.5,8.55,5.5164,3.8565,4.503933333333333
2020-01-05 08:30:00,391.2,257.6,324.4,8.7,8.6,8.649999999999999,5.5094,3.7596,4.470466666666667
2020-01-05 08:40:00,0.0,0.0,0.0,8.7,8.7,8.7,3.7733,3.7733,3.7733
2020-01-05 08:50:00,0.0,0.0,0.0,8.5,8.5,8.5,5.4997,4.1246,4.81215
2020-01-05 09:00:00,0.0,0.0,0.0,8.4,8.3,8.350000000000001,5.5192,3.7691,4.477633333333333
2020-01-05 09:10:00,0.0,0.0,0.0,8.3,8.2,8.25,5.503,3.8018,4.5678
2020-01-05 09:20:00,0.0,0.0,0.0,8.2,8.1,8.149999999999999,5.5258,3.7541,4.479366666666667
2020-01-05 09:30:00,0.0,0.0,0.0,8.0,8.0,8.0,5.4754,3.7586,4.4515
2020-01-05 09:40:00,0.0,0.0,0.0,7.9,7.9,7.9,3.762,3.762,3.762
2020-01-05 09:50:00,562.7,301.8,432.25,8.1,7.9,8.0,5.4689,4.1021,4.7855
2020-01-05 10:00:00,473.2,370.1,421.65,8.3,8.2,8.25,5.4995,3.7594,4.4515
2020-01-05 10:10:00,457.6,186.3,321.95000000000005,8.5,8.3,8.4,5.4476,3.7473,4.6068750000000005
2020-01-05 10:20:00,389.9,223.5,306.7,8.5,8.5,8.5,5.5472,3.7909,4.500566666666667
2020-01-05 10:30:00,417.0,223.5,320.25,8.6,8.5,8.55,5.5284,3.7891,4.486933333333334
2020-01-05 10:40:00,296.5,119.7,208.1,8.6,8.6,8.6,3.7678,3.7678,3.7678
2020-01-05 10:50:00,419.7,356.5,388.1,8.7,8.7,8.7,5.5236,4.1404,4.832
2020-01-05 11:00:00,272.6,0.0,136.3,8.7,8.7,8.7,5.5355,3.8073,4.505633333333333
2020-01-05 11:10:00,0.0,0.0,0.0,8.6,8.5,8.55,5.5474,3.8004,4.5112
2020-01-05 11:20:00,0.0,0.0,0.0,8.4,8.4,8.4,5.553,3.8135,4.516033333333334
2020-01-05 11:30:00,0.0,0.0,0.0,8.3,8.2,8.25,5.489,3.7796,4.464066666666667
2020-01-05 11:40:00,0.0,0.0,0.0,8.2,8.1,8.149999999999999,3.7628,3.7628,3.7628
2020-01-05 11:50:00,0.0,0.0,0.0,8.0,7.9,7.95,5.51,4.1448,4.8274
2020-01-05 12:00:00,551.5,0.0,275.75,8.0,7.8,7.9,5.4962,3.764,4.468766666666666
2020-01-05 12:10:00,470.8,365.7,418.25,8.2,8.1,8.149999999999999,5.5143,3.7759,4.4791
2020-01-05 12:20:00,474.1,330.5,402.3,8.4,8.2,8.3,5.5013,3.7635,4.6350999999999996
2020-01-05 12:30:00,395.2,241.4,318.3,8.4,8.4,8.4,5.4881,3.7772,4.4745333333333335
2020-01-05 12:40:00,427.3,366.9,397.1,8.6,8.5,8.55,3.7669,3.7669,3.7669
2020-01-05 12:50:00,304.2,111.0,207.6,8.6,8.6,8.6,5.5174,4.1453,4.8313500000000005
2020-01-05 13:00:00,419.3,358.0,388.65,8.7,8.7,8.7,5.5291,3.7863,4.489933333333333
2020-01-05 13:10:00,256.6,0.0,128.3,8.7,8.6,8.649999999999999,5.5293,3.7914,4.496033333333333
2020-01-05 13:20:00,0.0,0.0,0.0,8.5,8.4,8.45,5.5269,3.7861,4.490633333333334
2020-01-05 13:30:00,0.0,0.0,0.0,8.3,8.3,8.3,5.5323,3.7945,4.4912
2020-01-05 13:40:00,0.0,0.0,0.0,8.2,8.1,8.149999999999999,3.8045,3.8045,3.8045
2020-01-05 13:50:00,0.0,0.0,0.0,8.0,8.0,8.0,5.5359,4.1669,4.8514
2020-01-05 14:00:00,357.6,0.0,178.8,7.9,7.9,7.9,5.5433,3.8014,4.5071
2020-01-05 14:10:00,551.6,329.0,440.3,8.2,8.0,8.1,5.5231,3.7941,4.488566666666666
2020-01-05 14:20:00,446.5,339.3,392.9,8.3,8.3,8.3,5.5336,3.8063,4.502766666666667
2020-01-05 14:30:00,461.9,155.4,308.65,8.5,8.4,8.45,5.526,3.7884,4.491133333333333
2020-01-05 14:40:00,381.1,230.7,305.9,8.5,8.5,8.5,3.7876,3.7876,3.7876
2020-01-05 14:50:00,425.0,171.8,298.4,8.6,8.5,8.55,5.5119,4.1557,4.844
2020-01-05 15:00:00,311.3,143.7,227.5,8.6,8.6,8.6,5.5345,3.8123,4.5025
2020-01-05 15:10:00,429.3,367.3,398.3,8.7,8.7,8.7,5.5082,3.8051,4.484533333333333
2020-01-05 15:20:00,235.3,0.0,117.65,8.7,8.7,8.7,5.5385,3.8015,4.509799999999999
2020-01-05 15:30:00,0.0,0.0,0.0,8.6,8.5,8.55,5.5213,3.8241,4.5073333333333325
2020-01-05 15:40:00,0.0,0.0,0.0,8.4,8.4,8.4,3.7852,3.7852,3.7852
2020-01-05 15:50:00,0.0,0.0,0.0,8.3,8.2,8.25,5.3782,4.1741,4.7761499999999995
2020-01-05 16:00:00,0.0,0.0,0.0,8.1,8.0,8.05,5.3877,3.8149,4.456433333333333
2020-01-05 16:10:00,0.0,0.0,0.0,8.0,7.9,7.95,5.575,3.7893,4.6038
2020-01-05 16:20:00,494.3,310.1,402.20000000000005,8.0,7.9,7.95,5.5542,3.8266,4.5174666666666665
2020-01-05 16:30:00,390.5,341.5,366.0,8.2,8.1,8.149999999999999,5.5863,3.8319,4.549933333333333
2020-01-05 16:40:00,513.8,400.6,457.2,8.4,8.3,8.350000000000001,3.8087,3.8087,3.8087
2020-01-05 16:50:00,383.2,274.8,329.0,8.5,8.4,8.45,5.5714,4.2237,4.89755
2020-01-05 17:00:00,426.5,335.9,381.2,8.6,8.5,8.55,5.5828,3.847,4.547366666666666
2020-01-05 17:10:00,420.8,133.6,277.2,8.6,8.6,8.6,5.5869,3.8389,4.5393
2020-01-05 17:20:00,390.1,263.0,326.55,8.7,8.7,8.7,5.5852,3.8328,4.539033333333333
2020-01-05 17:30:00,413.9,0.0,206.95,8.7,8.7,8.7,5.58,3.8546,4.5483666666666664
2020-01-05 17:40:00,0.0,0.0,0.0,8.6,8.5,8.55,3.8261,3.8261,3.8261
2020-01-05 17:50:00,0.0,0.0,0.0,8.4,8.3,8.350000000000001,5.567,4.2044,4.8857
2020-01-05 18:00:00,0.0,0.0,0.0,8.2,8.2,8.2,5.5692,3.8355,4.5394
2020-01-05 18:10:00,0.0,0.0,0.0,8.1,8.0,8.05,5.5641,3.8072,4.529733333333334
2020-01-05 18:20:00,0.0,0.0,0.0,8.0,7.9,7.95,5.559,3.8597,4.536933333333334
2020-01-05 18:30:00,543.9,347.1,445.5,8.1,7.9,8.0,3.8434,3.8434,3.8434
2020-01-05 18:40:00,460.8,330.7,395.75,8.2,8.2,8.2,5.5911,4.2284,4.90975
2020-01-05 18:50:00,454.1,446.2,450.15,8.4,8.3,8.350000000000001,5.5928,3.8545,4.557633333333333
2020-01-05 19:00:00,353.3,189.7,271.5,8.5,8.4,8.45,5.6034,3.8541,4.5584
2020-01-05 19:10:00,460.6,388.9,424.75,8.6,8.6,8.6,5.5966,3.8591,4.566433333333333
2020-01-05 19:20:00,283.8,0.0,141.9,8.6,8.6,8.6,5.6058,3.874,4.5773
2020-01-05 19:30:00,414.9,362.0,388.45,8.7,8.7,8.7,3.8694,3.8694,3.8694
2020-01-05 19:40:00,224.0,0.0,112.0,8.7,8.7,8.7,5.5957,4.2438,4.9197500000000005
2020-01-05 19:50:00,422.6,0.0,211.3,8.7,8.7,8.7,5.6,3.9095,4.566999999999999
2020-01-05 20:00:00,301.3,178.6,239.95,8.7,8.7,8.7,5.5984,3.8501,4.565466666666667
2020-01-05 20:10:00,0.0,0.0,0.0,8.6,8.5,8.55,5.5813,3.8592,4.5562000000000005
2020-01-05 20:20:00,0.0,0.0,0.0,8.4,8.3,8.350000000000001,5.59,3.8466,4.5559
2020-01-05 20:30:00,0.0,0.0,0.0,8.2,8.1,8.149999999999999,3.8633,3.8633,3.8633
2020-01-05 20:40:00,0.0,0.0,0.0,8.0,7.9,7.95,5.6213,4.231,4.92615
2020-01-05 20:50:00,529.2,486.7,507.95000000000005,8.0,7.9,7.95,5.6077,3.8918,4.582633333333334
2020-01-05 21:00:00,545.3,396.3,470.79999999999995,8.2,8.0,8.1,5.6192,3.8778,4.585
2020-01-05 21:10:00,504.9,420.0,462.45,8.2,8.2,8.2,5.6319,3.8944,4.589666666666666
2020-01-05 21:20:00,524.2,298.5,411.35,8.3,8.3,8.3,3.8788,3.8788,3.8788
2020-01-05 21:30:00,468.9,358.2,413.54999999999995,8.4,8.4,8.4,5.6255,4.2615,4.9435
2020-01-05 21:40:00,505.7,229.0,367.35,8.4,8.4,8.4,5.6113,3.8723,4.582733333333333
2020-01-05 21:50:00,415.2,306.6,360.9,8.4,8.4,8.4,5.6196,3.9022,4.591666666666667
2020-01-05 22:00:00,436.8,117.7,277.25,8.6,8.5,8.55,5.6321,3.9056,4.596433333333334
2020-01-05 22:10:00,354.3,170.9,262.6,8.6,8.6,8.6,5.622,3.8792,4.7506
2020-01-05 22:20:00,414.9,381.0,397.95,8.7,8.7,8.7,4.2629,4.2629,4.2629
2020-01-05 22:30:00,0.0,0.0,0.0,8.6,8.5,8.55,5.6323,3.8989,4.601500000000001
2020-01-05 22:40:00,0.0,0.0,0.0,8.4,8.3,8.350000000000001,5.6477,3.9031,4.609566666666667
2020-01-05 22:50:00,0.0,0.0,0.0,8.3,8.2,8.25,5.6599,3.8957,4.6578
2020-01-05 23:00:00,0.0,0.0,0.0,8.1,8.1,8.1,5.6574,3.8792,4.6066666666666665
2020-01-05 23:10:00,0.0,0.0,0.0,8.0,7.9,7.95,3.8805,3.8805,3.8805
2020-01-05 23:20:00,447.7,0.0,223.85,8.0,7.8,7.9,5.6229,4.2647,4.9437999999999995
2020-01-05 23:30:00,542.3,452.0,497.15,8.2,8.1,8.149999999999999,5.6197,3.8562,4.6324000000000005
2020-01-05 23:40:00,470.4,319.7,395.04999999999995,8.4,8.3,8.350000000000001,4.2939,3.8983,4.0961
2020-01-05 23:50:00,460.8,341.6,401.20000000000005,8.5,8.5,8.5,5.6879,3.9398,4.640066666666667
2020-01-06 00:00:00,453.7,158.2,305.95,8.6,8.5,8.55,3.9166,3.9166,3.9166
2020-01-06 00:10:00,360.6,234.1,297.35,8.6,8.6,8.6,5.6525,4.2502,4.95135
2020-01-06 00:20:00,398.6,0.0,199.3,8.7,8.6,8.649999999999999,5.6357,3.9002,4.6057
2020-01-06 00:30:00,0.0,0.0,0.0,8.6,8.5,8.55,5.6462,3.9081,4.610133333333334
2020-01-06 00:40:00,0.0,0.0,0.0,8.4,8.3,8.350000000000001,5.4964,3.8952,4.557266666666667
2020-01-06 00:50:00,0.0,0.0,0.0,8.3,8.2,8.25,5.6567,3.908,4.608933333333334
2020-01-06 01:00:00,0.0,0.0,0.0,8.1,8.0,8.05,3.8983,3.8983,3.8983
2020-01-06 01:10:00,0.0,0.0,0.0,8.0,7.9,7.95,5.6668,4.2971,4.98195
2020-01-06 01:20:00,392.1,0.0,196.05,8.0,7.8,7.9,5.6556,3.9066,4.612733333333334
2020-01-06 01:30:00,527.6,488.7,508.15,8.2,8.1,8.149999999999999,5.6791,3.9197,4.630733333333334
2020-01-06 01:40:00,414.6,276.5,345.55,8.4,8.3,8.350000000000001,5.6685,3.9217,4.620966666666667
2020-01-06 01:50:00,493.3,427.1,460.20000000000005,8.5,8.5,8.5,3.9135,3.9135,3.9135
2020-01-06 02:00:00,324.8,64.9,194.85000000000002,8.6,8.5,8.55,5.6649,4.3248,4.99485
2020-01-06 02:10:00,441.1,378.2,409.65,8.7,8.6,8.649999999999999,5.6552,3.8998,4.614633333333333
2020-01-06 02:20:00,181.1,0.0,90.55,8.7,8.6,8.649999999999999,5.6677,3.9313,4.636033333333334
2020-01-06 02:30:00,0.0,0.0,0.0,8.5,8.4,8.45,5.684,3.9305,4.6389
2020-01-06 02:40:00,0.0,0.0,0.0,8.4,8.3,8.350000000000001,3.9403,3.9403,3.9403
2020-01-06 02:50:00,0.0,0.0,0.0,8.2,8.1,8.149999999999999,5.71,4.2919,5.007533333333333
2020-01-06 03:00:00,0.0,0.0,0.0,8.1,8.0,8.05,5.6919,3.9435,4.6557
2020-01-06 03:10:00,0.0,0.0,0.0,7.9,7.9,7.9,5.6824,3.9404,4.6445
2020-01-06 03:20:00,585.8,337.0,461.4,8.1,7.9,8.0,5.686,3.9493,4.656766666666667
2020-01-06 03:30:00,495.1,386.3,440.70000000000005,8.3,8.2,8.25,3.958,3.958,3.958
2020-01-06 03:40:00,492.8,265.7,379.25,8.4,8.3,8.350000000000001,5.7112,4.3253,5.01825
2020-01-06 03:50:00,411.6,267.0,339.3,8.5,8.5,8.5,5.6953,3.9434,4.6558
2020-01-06 04:00:00,418.2,136.4,277.3,8.6,8.6,8.6,5.6849,3.9284,4.628799999999999
2020-01-06 04:10:00,300.1,300.1,300.1,8.6,8.6,8.6,5.6876,3.9528,4.6565
2020-01-06 04:20:00,167.5,0.0,83.75,8.7,8.6,8.649999999999999,5.7257,3.9515,4.672866666666667
2020-01-06 04:30:00,0.0,0.0,0.0,8.4,8.4,8.4,3.9472,3.9472,3.9472
2020-01-06 04:40:00,0.0,0.0,0.0,8.3,8.2,8.25,5.7149,4.3384,5.02665
2020-01-06 04:50:00,0.0,0.0,0.0,8.1,8.1,8.1,5.7035,3.9311,4.652733333333333
2020-01-06 05:00:00,0.0,0.0,0.0,8.0,7.9,7.95,5.7009,3.9799,4.678233333333334
2020-01-06 05:10:00,480.2,0.0,240.1,7.9,7.8,7.85,5.6693,3.9663,4.6493
2020-01-06 05:20:00,569.7,479.8,524.75,8.2,8.1,8.149999999999999,3.9152,3.9152,3.9152
2020-01-06 05:30:00,487.1,353.4,420.25,8.3,8.2,8.25,5.7046,4.2861,4.99535
2020-01-06 05:40:00,483.6,368.9,426.25,8.4,8.4,8.4,5.6939,3.9819,4.6726
2020-01-06 05:50:00,476.5,173.3,324.9,8.6,8.5,8.55,16.2596,3.974,8.345600000000001
2020-01-06 06:00:00,382.5,261.9,322.2,8.6,8.6,8.6,19.527,10.9063,13.558883333333332
2020-01-06 06:10:00,418.9,0.0,209.45,8.7,8.6,8.649999999999999,23.5092,12.3513,15.988141666666666
2020-01-06 06:20:00,352.5,188.0,270.25,8.7,8.6,8.649999999999999,16.202,12.7711,14.115210000000001
2020-01-06 06:30:00,413.8,182.0,297.9,8.7,8.7,8.7,23.1911,14.6771,18.55019565217391
2020-01-06 06:40:00,328.4,193.2,260.79999999999995,8.6,8.6,8.6,21.244,17.1416,19.320042105263155
2020-01-06 06:50:00,455.8,412.6,434.20000000000005,8.6,8.6,8.6,19.7141,16.5412,17.93472631578948
2020-01-06 07:00:00,320.4,89.7,205.04999999999998,8.6,8.6,8.6,18.3824,16.7313,17.43037058823529
2020-01-06 07:10:00,442.1,369.0,405.55,8.7,8.7,8.7,17.6815,16.2782,16.99138333333333
2020-01-06 07:20:00,217.5,0.0,108.75,8.6,8.6,8.6,18.7349,16.3531,17.39599411764706
2020-01-06 07:30:00,424.3,329.2,376.75,8.7,8.7,8.7,22.6323,16.2708,18.675738461538458
2020-01-06 07:40:00,412.5,209.8,311.15,8.6,8.6,8.6,27.5661,19.5551,23.739697222222222
2020-01-06 07:50:00,424.9,343.4,384.15,8.6,8.6,8.6,29.8285,23.4006,26.377003703703707
2020-01-06 08:00:00,456.2,156.2,306.2,8.6,8.6,8.6,24.8421,22.016,23.41524761904762
2020-01-06 08:10:00,420.0,299.0,359.5,8.6,8.6,8.6,26.9,22.8815,24.502636363636363
2020-01-06 08:20:00,450.8,47.9,249.35,8.7,8.6,8.649999999999999,29.9773,24.0399,27.90960434782609
2020-01-06 08:30:00,366.3,254.3,310.3,8.7,8.6,8.649999999999999,29.5036,23.036,26.262065714285725
2020-01-06 08:40:00,419.5,0.0,209.75,8.7,8.6,8.649999999999999,31.5387,23.1987,27.280217857142855
2020-01-06 08:50:00,216.3,216.3,216.3,8.6,8.6,8.6,32.7441,25.0552,29.091793750000004
2020-01-06 09:00:00,415.4,159.0,287.2,8.7,8.6,8.649999999999999,32.0045,24.5095,29.46309268292682
2020-01-06 09:10:00,304.7,0.0,152.35,8.7,8.6,8.649999999999999,31.5884,26.8258,29.54954285714286
2020-01-06 09:20:00,0.0,0.0,0.0,8.5,8.4,8.45,32.7744,28.3162,29.5404
2020-01-06 09:30:00,0.0,0.0,0.0,8.2,8.1,8.149999999999999,34.4468,28.3331,31.654502
2020-01-06 09:40:00,0.0,0.0,0.0,8.0,8.0,8.0,32.1043,27.8924,29.720779999999998
2020-01-06 09:50:00,394.9,0.0,197.45,7.9,7.8,7.85,30.1269,25.5205,27.27867837837838
2020-01-06 10:00:00,588.4,533.2,560.8,8.1,8.1,8.1,29.5396,25.2993,26.485609999999998
2020-01-06 10:10:00,443.1,326.3,384.70000000000005,8.2,8.2,8.2,28.1592,25.2545,26.377079310344833
2020-01-06 10:20:00,547.3,493.4,520.3499999999999,8.3,8.3,8.3,27.6061,24.6217,25.42729259259259
2020-01-06 10:30:00,403.4,302.2,352.79999999999995,8.3,8.3,8.3,52.4289,26.2776,32.47982448979592
2020-01-06 10:40:00,530.3,427.4,478.84999999999997,8.4,8.4,8.4,37.4162,32.2523,35.03195238095238
2020-01-06 10:50:00,304.3,191.1,247.7,8.5,8.4,8.45,47.7947,28.7547,36.39565272727271
2020-01-06 11:00:00,437.0,352.1,394.55,8.6,8.6,8.6,50.0689,27.6259,37.12311951219511
2020-01-06 11:10:00,374.1,191.1,282.6,8.6,8.6,8.6,50.6676,27.371,37.644096
2020-01-06 11:20:00,401.7,0.0,200.85,8.7,8.7,8.7,44.4717,33.2177,39.77878032786886
2020-01-06 11:30:00,0.0,0.0,0.0,8.5,8.4,8.45,56.1797,29.13,42.00186363636365
2020-01-06 11:40:00,0.0,0.0,0.0,8.3,8.3,8.3,42.9144,39.9025,41.49101562500001
2020-01-06 11:50:00,0.0,0.0,0.0,8.2,8.1,8.149999999999999,41.9445,39.7356,41.074948148148145
2020-01-06 12:00:00,0.0,0.0,0.0,8.0,7.9,7.95,41.7811,39.4401,40.55242272727271
2020-01-06 12:10:00,594.1,364.3,479.20000000000005,8.0,7.8,7.9,42.1658,38.9456,40.047448387096765
2020-01-06 12:20:00,507.6,403.4,455.5,8.2,8.1,8.149999999999999,42.0493,38.8172,40.47223749999999
2020-01-06 12:30:00,520.8,336.5,428.65,8.3,8.2,8.25,41.3894,39.1117,39.809013888888884
2020-01-06 12:40:00,449.4,327.2,388.29999999999995,8.3,8.3,8.3,41.443,40.811,41.123935
